C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_44_792.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_44_792.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_44_792.jpg, 0, 0, 0, 7.750079E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_44_987.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_44_987.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_44_987.jpg, 0, 0, 0, 7.836592E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_45_118.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_45_118.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_45_118.jpg, 0, 0, 0, 8.198372E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_45_312.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_45_312.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_45_312.jpg, 0, 0, 0, 7.98011E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_45_438.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_45_438.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_45_438.jpg, 0, 0, 0, 8.040241E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_45_617.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_45_617.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_45_617.jpg, 0, 0, 0, 7.887062E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_45_745.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_45_745.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_45_745.jpg, 0, 0, 0, 7.914243E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_45_921.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_45_921.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_45_921.jpg, 0, 0, 0, 7.808338E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_46_049.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_46_049.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_46_049.jpg, 0, 0, 0, 7.825236E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_46_237.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_46_237.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_46_237.jpg, 0, 0, 0, 7.928642E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_46_361.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_46_361.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_46_361.jpg, 0, 0, 0, 7.869808E-05
C:\Users\sukh2\Downloads\simulator-windows-64\IMG\center_2025_08_12_13_57_46_551.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\left_2025_08_12_13_57_46_551.jpg, C:\Users\sukh2\Downloads\simulator-windows-64\IMG\right_2025_08_12_13_57_46_551.jpg, 0, 0, 0, 7.891856E-05
